,Land Square Feet,Apartments,Wall Material,Roof Material,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Cathedral Ceiling,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Building Square Feet,Repair Condition,Estimate (Land),Estimate (Building),Sale Price,Multi Property Indicator,Use,O'Hare Noise,Floodplain,Road Proximity,Age Decade,Pure Market Filter,Garage Indicator,Lot Size,Bathrooms,Bedrooms
58357,8850.0,0.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3,2.0,3.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,3,3510.0,2.0,141600,1139350,1325000,0,1,0.0,0.0,0.0,1.3,1,1.0,8850.0,4,4.5
31196,9063.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2061.0,2.0,63440,381700,470000,0,1,0.0,0.0,0.0,6.8,1,1.0,9063.0,4,2.0
45525,6700.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1288.0,2.0,36850,191420,263000,0,1,0.0,0.0,0.0,6.8,1,1.0,6699.999999999999,3,1.0
129491,3845.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1027.0,2.0,42290,163840,1,0,1,0.0,0.0,0.0,8.7,0,1.0,3845.0,2,1.0
67633,6577.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1092.0,2.0,29590,120340,1,0,1,0.0,0.0,0.0,4.8,0,1.0,6576.999999999999,3,1.0
198387,4890.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1312.0,2.0,34230,114290,1,0,1,0.0,0.0,0.0,6.5,0,1.0,4890.0,2,1.0
177250,4433.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1502.0,2.0,16620,81320,40000,0,1,0.0,0.0,0.0,9.4,1,1.0,4433.000000000001,4,1.5
39094,3810.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1070.0,2.0,49530,204480,225000,0,1,0.0,0.0,0.0,6.7,1,1.0,3810.0,2,1.0
41224,8550.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,3352.0,2.0,87630,619560,775000,0,1,0.0,0.0,0.0,9.4,1,1.0,8549.999999999998,4,2.5
163265,6600.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,920.0,2.0,16500,46580,25000,0,1,0.0,0.0,0.0,5.6,1,1.0,6600.000000000001,3,1.0
90965,10900.0,0.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,1.0,3.0,0,0.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1225.0,2.0,62670,284590,225000,0,1,0.0,0.0,1.0,4.7,1,1.0,10899.999999999998,3,1.5
91379,3780.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,3,0.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1080.0,2.0,37800,153260,132000,0,1,0.0,0.0,0.0,9.0,1,1.0,3780.0,2,1.0
10389,8524.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3695.0,2.0,49010,312970,311000,0,1,0.0,0.0,0.0,1.3,1,1.0,8524.0,4,2.5
147314,3780.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1058.0,2.0,37800,156590,1,0,1,0.0,0.0,0.0,6.1,0,0.0,3780.0,2,1.0
28204,8712.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1280.0,2.0,37020,212330,380000,0,1,0.0,0.0,0.0,5.8,1,1.0,8712.0,3,1.0
47154,4140.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1008.0,2.0,33120,108070,213000,0,1,0.0,0.0,0.0,9.3,1,1.0,4140.0,2,1.0
189620,8658.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2717.0,2.0,34630,165630,80000,0,1,0.0,0.0,1.0,3.9,1,1.0,8658.000000000002,4,2.0
70351,3750.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1040.0,2.0,30000,114730,238000,0,1,0.0,0.0,0.0,6.4,1,1.0,3750.000000000001,3,1.0
127161,11340.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,2.0,1,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,816.0,2.0,34020,165110,245500,0,1,0.0,0.0,0.0,6.9,1,1.0,11340.000000000002,3,1.0
149799,7058.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2816.0,2.0,54690,399590,930000,0,1,0.0,0.0,0.0,0.4,1,1.0,7058.0,4,2.5
32460,7605.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1196.0,2.0,58930,194110,260000,0,1,0.0,0.0,0.0,5.7,1,0.0,7604.999999999999,3,1.5
106963,10400.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2444.0,2.0,57200,220210,270000,0,1,0.0,0.0,0.0,4.0,1,1.0,10400.0,4,2.5
182772,5040.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1415.0,2.0,18900,50040,31614,0,1,0.0,0.0,0.0,4.0,1,0.0,5040.000000000001,3,1.0
34211,6750.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2236.0,2.0,47250,460170,769000,0,1,0.0,0.0,0.0,8.6,1,1.0,6750.0,4,2.5
112496,3780.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,782.0,2.0,30240,82910,121000,0,1,0.0,0.0,0.0,9.8,1,1.0,3780.0,3,1.5
179129,11135.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,2272.0,2.0,55670,255880,320000,0,1,0.0,0.0,0.0,4.2,1,0.0,11135.0,4,2.0
78502,7500.0,0.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2430.0,2.0,22500,135870,203000,0,1,0.0,0.0,0.0,4.4,1,1.0,7500.0,5,2.5
129722,3100.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2846.0,2.0,142600,533470,1,0,1,0.0,0.0,0.0,0.1,0,1.0,3099.9999999999995,4,3.5
190088,42253.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,1.0,5.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2080.0,2.0,42250,243720,224900,0,1,0.0,0.0,0.0,1.7,1,1.0,42253.0,3,3.0
179417,4960.0,0.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1161.0,2.0,43400,246900,290000,0,1,0.0,0.0,0.0,6.9,1,1.0,4960.0,3,1.5
153163,6700.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1385.0,2.0,26800,111880,76500,0,1,0.0,0.0,0.0,7.1,1,1.0,6699.999999999999,3,1.5
84771,3025.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1029.0,2.0,18150,62080,18000,0,1,0.0,0.0,1.0,12.8,1,1.0,3025.0,3,1.5
91537,3780.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1175.0,2.0,28350,63070,1,0,1,0.0,0.0,0.0,9.2,0,1.0,3780.0,3,1.0
185182,6300.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,5628.0,2.0,113400,400960,937500,0,1,0.0,0.0,0.0,6.2,1,0.0,6300.0,5,2.5
105512,6500.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1305.0,2.0,52000,117440,145000,0,1,0.0,0.0,0.0,6.0,1,0.0,6499.999999999999,3,1.0
27447,3175.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,892.0,2.0,57150,165670,600000,0,1,0.0,0.0,0.0,12.4,1,1.0,3175.0000000000005,3,2.0
106658,8960.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,1311.0,2.0,40320,159670,195900,0,1,0.0,1.0,0.0,5.9,1,0.0,8960.0,3,1.0
47151,20284.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,926.0,2.0,65920,39850,27000,0,1,0.0,0.0,0.0,6.4,1,1.0,20284.000000000004,2,1.0
102091,7100.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1288.0,2.0,23070,116390,100500,0,1,0.0,0.0,0.0,6.1,1,1.0,7099.999999999999,4,1.5
56137,2976.0,0.0,2.0,6.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1,2.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,1,3970.0,1.0,74400,523080,1000000,0,1,0.0,0.0,0.0,12.4,1,1.0,2975.9999999999995,2,2.5
152675,3750.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1638.0,2.0,54370,270110,1,0,1,0.0,0.0,0.0,9.5,0,1.0,3750.000000000001,3,2.0
171142,43604.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,3,0.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3129.0,3.0,261620,338380,825000,0,1,0.0,0.0,0.0,6.2,1,1.0,43604.000000000015,3,2.5
1922,4375.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1200.0,2.0,48120,205230,310000,0,1,0.0,0.0,0.0,6.2,1,1.0,4375.000000000001,3,2.0
139297,14597.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,4658.0,2.0,138670,27380,860000,0,1,0.0,0.0,1.0,0.1,1,1.0,14597.0,4,3.0
203128,5400.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1008.0,2.0,21600,76790,157000,0,1,0.0,0.0,0.0,5.8,1,1.0,5400.000000000001,3,1.0
130534,10436.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2503.0,2.0,52180,201490,321900,0,1,0.0,0.0,0.0,2.8,1,1.0,10436.0,4,2.5
126182,11220.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1115.0,2.0,33660,116070,171500,0,1,0.0,0.0,0.0,6.2,1,1.0,11220.0,3,1.0
54768,6650.0,0.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,0.0,2.0,3,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1961.0,2.0,44880,258180,365000,0,1,0.0,0.0,0.0,6.3,1,1.0,6649.999999999999,4,1.0
5935,3100.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,3,2.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,3916.0,2.0,279000,2144400,2400000,0,1,0.0,0.0,0.0,1.6,1,1.0,3099.9999999999995,4,3.5
136723,6250.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1374.0,2.0,23430,106860,125000,0,1,0.0,0.0,0.0,5.8,1,1.0,6250.000000000001,3,1.5
131849,15300.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,2.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1263.0,2.0,42070,95870,123400,0,1,0.0,0.0,0.0,7.3,1,1.0,15300.0,3,1.0
196305,20100.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1620.0,2.0,35170,93500,120000,0,1,0.0,0.0,1.0,5.3,1,1.0,20100.0,3,2.0
58363,6210.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1721.0,2.0,27940,221890,218000,0,1,0.0,0.0,1.0,7.3,1,1.0,6210.0,3,1.5
60222,4125.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1110.0,2.0,39180,183040,350000,0,1,0.0,0.0,0.0,5.7,1,1.0,4125.000000000001,3,2.0
99034,7150.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2148.0,2.0,26810,184990,125000,0,1,0.0,0.0,0.0,1.7,1,1.0,7150.0,4,2.5
91657,20128.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1375.0,2.0,191210,43030,1,0,1,0.0,0.0,1.0,5.1,0,1.0,20128.0,3,2.0
204134,5895.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,750.0,2.0,23580,123790,180000,0,1,0.0,0.0,0.0,8.7,1,0.0,5895.000000000001,2,1.0
111703,5719.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1160.0,2.0,42890,46700,70000,0,1,0.0,0.0,0.0,7.3,1,1.0,5719.000000000001,3,1.0
46930,3780.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1692.0,2.0,79380,395960,725000,0,1,0.0,0.0,0.0,10.5,1,1.0,3780.0,4,1.5
202863,4788.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1190.0,2.0,20340,115090,211000,0,1,0.0,0.0,0.0,7.1,1,1.0,4788.0,3,1.0
39508,7000.0,0.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,1.0,4.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3718.0,2.0,52500,518450,560000,0,1,0.0,0.0,0.0,6.2,1,1.0,7000.000000000001,4,2.5
159614,6435.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1024.0,2.0,22520,44030,148000,0,1,0.0,0.0,0.0,6.2,1,1.0,6434.999999999999,2,2.0
75175,3750.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1064.0,2.0,26250,91550,140000,0,1,0.0,0.0,0.0,9.7,1,1.0,3750.000000000001,3,1.0
69085,3125.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1102.0,2.0,28120,226660,1,0,1,0.0,0.0,0.0,1.9,0,1.0,3125.0,3,2.0
82621,4625.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,1278.0,2.0,23120,126270,200750,0,1,0.0,0.0,1.0,9.0,1,0.0,4625.0,3,1.5
159030,3837.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,978.0,2.0,24940,69640,195000,0,1,0.0,0.0,0.0,5.6,1,1.0,3837.000000000001,3,1.0
39113,10325.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1158.0,2.0,38710,158200,237500,0,1,0.0,0.0,0.0,4.2,1,1.0,10325.000000000002,3,1.0
183125,2800.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1045.0,3.0,25200,79320,85000,0,1,0.0,0.0,0.0,4.8,1,0.0,2800.0,3,1.0
144827,11200.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,5.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2404.0,2.0,30800,162270,315000,0,1,0.0,0.0,1.0,1.5,1,1.0,11200.0,3,2.5
7698,9625.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1557.0,2.0,40900,205540,293500,0,1,0.0,0.0,0.0,4.2,1,1.0,9625.000000000002,3,2.0
188749,7842.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,1.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1694.0,2.0,74490,315730,525000,0,1,0.0,0.0,0.0,3.8,1,1.0,7842.0,3,1.5
116067,9690.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1930.0,2.0,48450,234750,305000,0,1,0.0,0.0,0.0,5.7,1,1.0,9689.999999999998,4,2.5
161891,3906.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1121.0,2.0,31240,109390,220000,0,1,0.0,0.0,0.0,6.2,1,0.0,3906.000000000001,3,1.0
26963,5250.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,855.0,2.0,57750,152790,310000,0,1,0.0,0.0,1.0,11.0,1,1.0,5250.000000000001,4,1.5
36749,6916.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,957.0,2.0,19010,73490,1,0,1,0.0,0.0,0.0,6.9,0,1.0,6915.999999999999,2,2.0
121653,3780.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1576.0,2.0,24570,83140,35100,0,1,0.0,0.0,0.0,8.8,1,1.0,3780.0,4,1.0
123813,12800.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3098.0,2.0,67200,289120,318000,0,1,0.0,0.0,0.0,2.7,1,1.0,12799.999999999998,3,2.5
183878,6820.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1296.0,2.0,27280,137380,210000,0,1,0.0,0.0,0.0,4.9,1,1.0,6819.999999999999,3,1.0
46582,7500.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,0,1.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3357.0,2.0,52500,663340,1100000,0,1,0.0,0.0,0.0,1.6,1,1.0,7500.0,5,4.5
9929,5580.0,0.0,2.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,2.0,3,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1176.0,2.0,33480,89180,28000,0,1,0.0,0.0,0.0,5.6,1,0.0,5580.0,3,1.0
143906,7335.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1144.0,2.0,29340,128240,155500,0,1,0.0,0.0,0.0,5.3,1,1.0,7334.999999999999,3,1.0
122086,7700.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,780.0,2.0,34650,128420,200000,0,1,0.0,0.0,0.0,7.2,1,1.0,7699.999999999999,3,1.0
55089,6250.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1995.0,2.0,53120,221070,262000,0,1,0.0,0.0,0.0,5.6,1,1.0,6250.000000000001,4,2.0
2913,4300.0,0.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1148.0,2.0,9670,32030,11000,0,1,0.0,1.0,0.0,12.8,1,1.0,4300.0,4,2.0
130888,3125.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1209.0,2.0,137500,290830,1,0,1,0.0,0.0,0.0,1.9,0,1.0,3125.0,3,2.0
145612,4092.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1697.0,2.0,57280,317340,571000,0,1,0.0,0.0,0.0,7.4,1,1.0,4092.000000000001,3,2.0
29280,3750.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1112.0,2.0,31870,138080,61061,0,1,0.0,0.0,0.0,5.2,1,1.0,3750.000000000001,3,1.0
21081,3125.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,840.0,2.0,20310,52330,1000,0,1,0.0,0.0,0.0,13.2,0,1.0,3125.0,3,1.0
9771,8340.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,3,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2570.0,2.0,25020,169450,95000,0,1,0.0,0.0,0.0,1.6,1,1.0,8340.000000000004,3,2.0
131658,3750.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,976.0,2.0,31870,119110,90000,0,1,0.0,0.0,0.0,6.3,1,1.0,3750.000000000001,3,2.0
25539,3630.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,2.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1368.0,2.0,36300,131750,167000,0,1,0.0,0.0,0.0,9.7,1,1.0,3630.000000000002,2,2.0
80026,3906.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0,1.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1840.0,2.0,39060,193240,306000,0,1,0.0,0.0,0.0,10.5,1,1.0,3906.000000000001,4,2.0
119477,20072.0,0.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0,0.0,4.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,1,1920.0,2.0,110390,288190,450000,0,1,0.0,0.0,0.0,5.9,1,1.0,20072.000000000004,4,2.5
161794,5544.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1763.0,2.0,60980,221110,1,0,1,0.0,0.0,0.0,7.7,0,1.0,5544.0,3,1.5
84177,3780.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,960.0,2.0,34020,130220,1,0,1,0.0,0.0,0.0,5.9,0,1.0,3780.0,2,1.0
